source_language,target_language,source_text,target_text
Dholuo,Swahili,"Obila noduoke, kae to ogoyo salut kendo odhi e tije. ","Afisa alijibu,  kisha akapiga saluti na kujiendea zake. "
Dholuo,Swahili,Sida no nyalo rumo ka omanygi kendo odonj ne gi. ,Tatizo hili linaweza kumalizwa kwa kuwasaka na kuwashtaki.
Dholuo,Swahili,Pache nowachone. ,Fikra ilimwambia.  
Dholuo,Swahili,Jonyuol tee mondo obi sikul orucha,Wazazi wote waje shuleni kesho kutwa 
Dholuo,Swahili,E wang' jowi wan kod dhano buora kaka joma goyo picha kod joma mako duol. ,Katika studio kutakuwemo watu kadha kama vile wanasa picha na sauti. 
Dholuo,Swahili,Yesu e wuonwa mochwere.,Yesu kwetu ni baba wa milele.
Dholuo,Swahili,Kapok ochako kuoyo magina kuom jopiny okinyi ekar jagono ne oyudho bunde elwet obila mane chiko e apaya e kisumu boys roundabout kapok ochako lawo ji e apaya ma jomo kenyatta highway eboma ma kisumu.,"Kabla ya kuanza kuwafyatulia wananchi risasi katika kituo hicho cha kuabiri gari, bunduki ambayo alichukua kwa afisa wa trafiki. "
Dholuo,Swahili,en achiel kuom tije mabeyo ma onge chike,Ni moja wapo  ya kazi nzuri ambazo hazina sheria.
Dholuo,Swahili,"Bende, sama ng'ato nigi chenro mar timo gikmoko e ndalo mabiro, kaka e jumbe kata dweche mabiro,bugno nyalo konye ng'eyo gik mabiro timore bang'e.","Pia mtu anapokuwa na miadi iliyopangiwa muda mrefu ujao, kama vile baada ya wiki kadha au miezi kadha, shajara huwa rekodi ya kutegemea katika siku za halafu."
Dholuo,Swahili,Ayudo tich moro loka,Nimepata kazi nchi za nje 
Dholuo,Swahili,Kendo achiel kuom joma nok kuomgi en Peter Imwaok ma en gavana mar Makongeni.,na kiranja wa wachache Peter Imwaok ambaye ndiye diwani wa Makongeni. 
Dholuo,Swahili,Weluwa wuod wuorwa.,Mbona unanifuata ndugu yangu
Dholuo,Swahili,"Bed ni en yo wuok chieng' kata yo ugwe, udi ema berie moloyo.","Mashariki au Magharibi, nyumba ndizo bora zaidi."
Dholuo,Swahili,Ginyalo kano pigno.,yakihifadhi maji hayo.
Dholuo,Swahili,Ok yath wi chupa achiel,Mwaga dawa kifuniko kimoja cha chupa
Dholuo,Swahili,"Kaponi jopiny koda riwruoge mamoko nyalo nyalo bedo koda hikruok mar gengo kapok chandruok obete kendo giti kanyakla, to tuoni mar corona wabiro loyo nikech jolony ne owacho ni riwruok e teko",Ikiwa wananchi na wa matabaka mbalimbali watatahadhari kabla ya hatari na wasaidiane kama mche na kinu na kuambatana falau maziwa na maji ili kudhibitisha ukongo huu wa corona basi tutashinda kwani wamantika hawakukosea waliponena kuwa umoja ni nguvu na u
Dholuo,Swahili,Ne an gi siso mang'eny mar ikora ne chokruogno.,Nilijitayarisha kwa makini kwa siku hiyo nikiwa na shauku ya hali ya juu.
Dholuo,Swahili,"Tije ma nigi huma gin mana mago ma A. En mana e taon. Gik ma ji paro ni owinjore gi luor. E gwenge ma ne ok opong' gi ji, ji ne timo kamano.",kazi ya hadhi ni zile ambazoA. Zipatikanazo mjini pekeeB. Zinazodhaniwa kuwa za heshimaC. Zinazofanywa katika mitaa ya vitongoji vya miji.
Dholuo,Swahili,Mar ang'wen yore dwaro ni olosi.,"Jambo la nne, ni kuwa barabara zimekosa ukarabati"
Dholuo,Swahili,Adwa tieko tijni ka pok  koth ochwe ,Nataka kumaliza hii kazi kabla mvua inyeshe
Dholuo,Swahili,"Bende, ne ok oweyo kata mana lwoko kitanda ma ne okethore!","Na pia, anafa kuosha mkeka na sakafu zingare!"
Dholuo,Swahili,Nina ne oloso chiemb odhiambo mamit. ,Bila shaka Nina alikuwa ameandaa staftahi iliyokuwa tamu ja halua. 
Dholuo,Swahili,Gwen bechgi tek tinde ahinya.,Kuku ni bei gali sana sikuhizi.
Dholuo,Swahili,"Ohala mang'eny mag dhano kaka ohala mar madho kahawa, loso chiemo, kod ohala mar makulati ne ok nyal dhi nyime nikech tuo mar Corona ma landore mapiyo.","Biashara nyingi zilizofanywa na watu kama kuuza kahawa, kupika na kuuza viazi na kuuza makulati hawakuweza kwa sababu ya virusi hivi vya Corona vinavyoenea haraka."
Dholuo,Swahili,Gino ler ka pamba.,Kitu hicho ni safi kama pamba.
Dholuo,Swahili,Ahero osiepe ga te,Napenda marafiki wangu wote
Dholuo,Swahili,Atero nyithinda dala omos dagi,Napeleka watoto wangu nyumbani wasalimie bibi yao 
Dholuo,Swahili,Baba ne oora myiewo mo tedo,Baba alinituma kununua mafuta ya kupika
Dholuo,Swahili,Okuodo omako jamni te.,Mifugo wako na kupe .
Dholuo,Swahili,Joriemb mtokni mating'o jowuoth mawuok kuonde mopogre opogore ma osechulo manyonge mar wuoth.,wa kuendesha matatu ama mabasi wanaopeleka abiria waliolipa nauli ya kusafiria kutoka sehemu moja hadi nyingine.
Dholuo,Swahili,olero ni nitiere duaro mar mondo obidh yien billion 2 kaka yor chopo lek kenya nar bedo gi yien moromo.,Amesema kuwa miti bilioni mbili inafaa kupandwa kama hatua ya kuhakikisha kuwa Kenya inakuwa na miti ya kutosha
Dholuo,Swahili,Tich mar andike anyalo non tiendgi gi ja puonjre kata nga'to ang'ata. ,Kazi za fasihi huweza kuhakikiwa na mwanafunzi au mtu mwingine yeyote yule. 
Dholuo,Swahili,Sirkal bende yudo pesa kuom chulo osuru ma jo ohala golo e pinygi.,Serikali pia hupata pesa kutokana na ushuru unaotozwa kwa wanabiashara wanaoleta bidhaa zao kuuza.
Dholuo,Swahili,kod timbene mag juok gi thieth.,uchawi na utabibu wake.
Dholuo,Swahili,Ji ok onego ong'iew lowo motwo.,Watu wanapaswa kujiepusha na ununuzi wa ardhi iliyoathiriwa na ardhioevu.
Dholuo,Swahili,An ok ahero mondo chiew,Mimi sipendi kuamka asubuhi na mapema
Dholuo,Swahili,"Thothwa ok ong'eyo rito ler e yo maber, kendo mano miyo waketho alworawa.",Wengi wetu hatujui maana ya usafi kwa hivyo huharibu mazingira.
Dholuo,Swahili,Baraka noduaro moko kuom jotelo ma kadhowadh nam chumbi mar loso duond buchgi.,Baraka aliwataka viongozi wengine wanaopitia mwambao wa bahari  kwenye maandalizi ya uundaji wa makamati yao.
Dholuo,Swahili,"Ka watiyo gi kuonde ma ji yueyoe e yo maber, wanyalo geng'o tuoche kuom golo yugi kama owinjore.","Tunapaswa kutumia vyoo vyetu vizuri, kutupa taka mahali kunapofaa kunaweza kupunguza hatari ya magonjwa."
Dholuo,Swahili,Migosi rao neopako malich maokadho jodongo kaosingo ni obiro tiyo kodgi machiegni.,Mheshimiwa Arao aliwasifu wawakilishi wazee wa hapo awali huku akiahidi kufanya kazi nao.
Dholuo,Swahili,Giwacho ni giriwo lwedo wach lokruok mar chike kokalo ebbi ler mochiw kod senetor ma bungoma moses wetangula.,Wamesema wanaunga mkono hatua ya kubadilisha sheria kupitia BBI jambo ambalo lilisemwa na Moses Wetangula
Dholuo,Swahili,nan,ISIMUJAMIDhanaIsimu ni sayansi ya lugha.
Dholuo,Swahili,Jamii oganda nyiero Kembo omaki.,Mcheshi erick omondi amekamatwa.
Dholuo,Swahili,Gocho gi thuondi ariyo,Kupambana na shujaa wawili.
Dholuo,Swahili,Dwaro mar ng'eyo mane en godo ne ok oyudo tiende.  ,Mvuto aliokuwa nao haukuelezek. 
Dholuo,Swahili,Puonj mare kuom joma chuo en niya: En ng'ama oluoro mon kendo nyithindo ma nyiri. ,"Maelezo yake juu kwa mwanaume yalikuwa kwamba;  anayewaheshimu wanawake na Watoto wa kike,  anayejali na kuwajibika. "
Dholuo,Swahili,Nyathi ja higa adi?,Mtoto ni umri wa miaka ngapi?
Dholuo,Swahili,Kot moro ne otamore ni Gavana Mike Sonko kik donj e ofis.,wa korti kumzuia Gavana Mike Sonko aingie ofisini.
Dholuo,Swahili,"Sonko ema nigi ting' mar kelo tungini e taondno, kendo nenore ni ne en ng'at ma ne nyalo tayo tije mag dalano ka ok okonyre gi jalupne.",Sonko ndiye anayehusika na fujo katika mji na ni wazi kuwa alionekana kama anayeweza kuendesha shughuli za jiji kuu bila msaidizi wake.                                   
Dholuo,Swahili,"Apuoyi jaber, tichni ler.","Nakusifu mrembo, kazi yako ni safi."
Dholuo,Swahili,Noduoke. ,Kikajibu. 
Dholuo,Swahili,Gimiwuoro en ni ne ok ong'eyo kaka onego oti gi teko ma ne en - go.,Changamoto za uongozi wa Nairobi zimetokana na jinsi gavana Sonko alivyooshindwa kuongoza.
Dholuo,Swahili,Jota wuoth ong'i ni onge mtoka manyalo ting'o ji mokalo apar gang'wen.,"Ukingo wahakikishe kuwa matatu haipandi, watu zaidi ya kumi na wanne."
Dholuo,Swahili,Mago pesa adi?,Hizo ni pesa ngapi.
Dholuo,Swahili,"En sigana mabor, ne oduoke ka en kod luoro mathoth mana ka ng'ama yuayo paro mabor. ","Ni hadithi ndefu,  alijibu huku akionyesha mawazo mengi kama mtu anayevuta fikira kwa mbali sana. "
Dholuo,Swahili,Be iseluok adier?,Ushaoga?
Dholuo,Swahili,Riwruok mar maendeleo ya wanawake ochako chienro mar tingo malo wakeyni kaokadho e pogo gi tangi mag pii e pachoka mangima.,Chama cha maendeleo ya wanawake kimeanza miradi ya kuwainua wanawake kwa kuwagawa tank ya maji nchini.*
Dholuo,Swahili,Kare mano ber,Hiyo ni vizuri.
Dholuo,Swahili,Kijasir nedwaro mondo gik mosekalo odhi. ,Kijasiri alitaka yaliyopita yawe mapisi. 
Dholuo,Swahili,Mwilu kumachielo ochayo moko kuom jotich mag doho kuom jwango yore mag pedho buche edoho eyor mbui ka olero ni jotuch doho makamago ibiro lugodo chik.,"Kwingineko, Mwilu amewakashifu baadhi ya wafanyikazi wa mahakama wanaosambaza mabo ya mahakama mtandaoni huku akisisitiza kuwa watachukuliwa hatua kali za kisheria."
Dholuo,Swahili,Kik iwach weche ni in iwuon e seche mag twak kata tiyo kod weche moko ma ok ingeyo tiengi kendo kaka onego oti kodgi. ,Usieleze mambo ya kibinafsi katika mahojiano wala kutumia istilahi bila kufahamu vizuri maana na matumizi yake. 
Dholuo,Swahili,Ng'ato ka ng'ato kuomwa dwarore ni obed gi kama ler mondo obed gi ngima maber.,Kila mwanadamu anahitaji mazingira masafi kwa ajili ya afya.
Dholuo,Swahili,Dr. Mutua wacho ni gik matimore e alworano en nikech akwede ma osebedo ka okelo ne puonj mag Dr. Ruto koda mag Tangatanga.,Dkt Mutua anaamini matukio hayo yainetokana na jinsi aniekuwa akipinga misimamo ya Dkt Ruto na kikundi cha Tangatanga.  
Dholuo,Swahili, E kinde duto goro ne mokwongo ne ber ahinya. ,Kila mara picha ya kwanza ilikuwa nzuri sana. 
Dholuo,Swahili,Hera otieko weche duto ,Upendo umemaliza mambo yote
Dholuo,Swahili,Mano biro konyo e rito ngima dhano koda mar le.,Hii itasaidia katika kulinda usalama wa binadamu na hata wanyama pori.
Dholuo,Swahili,Wangey gi gaset e ot kae ,Tuna gazeti mingi kwa nyumba 
Dholuo,Swahili,"adiera,inyalo jok gi ng'ato. yo maber mar loso wechegi en wuoyo ka ubet ute","Kwa  kawaida  panapokuwa  na  maudhi  kutoka  kwa  mtu, njia  bora  ya  kukabili  hali  hii  ni  kupitia  kwa  mazungumzo  ya  ana  kwa  ana."
Dholuo,Swahili,Paro mayudogi go golo chuny mar tiyo matek kuom nyithindo moko.,Ikwa fikra zinazo wazonga Huondoa hamu na shauku ya kutia bida kwa wanafunzi wengine .Kuwepo
Dholuo,Swahili,Skunde duto mag praimari gi sekondari ni thuolo mar donjo e piemno kuom oro twege mang'eny kaka nyalore.,Shule zote za msingi na upili zi huru kushiriki katika shindano hili kwa kutuma insha nyingi iwezekanavyo.?
Dholuo,Swahili,Jaduong'moro nopenjo obila no. ,Mzee mwingine aliuliza. 
Dholuo,Swahili,Mago osemiyo kwan mag kwo mag akor odok chien.,Hii imepunguza kiwango kikubwa cha visa vya wizi wa mabavu
Dholuo,Swahili,Chiel kado mar omena,Kaunga supu ya dagaa
Dholuo,Swahili,"Mokwongo, nitie tuoche mang'eny makelo hinyruok ne alwora.","Kwanza, kuchafua mazingira kunaweza kufanya magonjwa yaongezeke."
Dholuo,Swahili,Odwa dwaro kombe moko,Nyumba yetu inahitaji viti vingine
Dholuo,Swahili,Okayo jood bura mondo joyie obi okal paro masiro lokruok mondo otim ne chike,Amewaomba wabunge kuunga mkono mchakato wa kubadilisha sheria za humu nchini
Dholuo,Swahili,koth nochuwe malure kuom wik achiel gi nus,Mvua ilinyesha mfululizo kwa juma moja unusu.
Dholuo,Swahili,"Kokalo kuom manyonge go , sirkandno ne ok okawo gowi ma ne sirkal yudo koa e pinje mamoko, kendo ne gigero nderni maler.","Kupitia kwa fedha hizo, uchumi wa nchi umeweza kuimarika pakubwa na kuikoa serikali dhidi ya kuchukua mkopo kutoka nchi za nje na kufanya baraza liwe na nakisi."
Dholuo,Swahili,"Jakom mar oganda ma Meru, ","Mwenyekiti wa Jamii ya Wameru, "
Dholuo,Swahili,"Kata mana e seche mag odhiambo, jopuonjre ok yud thuolo mar goyo mbaka kata somo e skul.","au bisa jioni  Hivi wanafunzi hukosa wakati wakuezo, kujisomea na hata kujadiliana kimakundi."
Dholuo,Swahili,in okine ka agero odcha?,Wewe huoni nimejenga kibanda kile?
Dholuo,Swahili,Ker Onyango igeno riwore kod jotelo mamoko kod jopiny taita,Kuna matumaini ya kuwa rais Uhuru Kenyatta ataungana na viongozi wengine pamoja na raia wa Taita.
Dholuo,Swahili,Kik ng’ato mayi sime e matoka,Mtu asikunyang’anye simu kwenye gari
Dholuo,Swahili,Ji nyaka dagi gi hera.,Watu wanafa kuishi kwa amani
Dholuo,Swahili,ondiek!,Fisi!
Dholuo,Swahili,Negi golona pala mabith ka wembe.,Hapo nilitolewa kisu kikali kama wembe.
Dholuo,Swahili,Entie gi yie wich madongo,Ana nywele ndefu
Dholuo,Swahili,jo ohala mane omuk kuondegi mag ohala ekar ohala ma kanu complex e kisumu olero achiedh nade magikadhe dwe achiel nyaka ne mukgi.,Wafanyibiashara ambao vibanda vyao vya kuuza vilibomolewa katika eneo la KANU complex wanalalamikia taabu ambazo wanapitia mwezi mmoja baada ya kitendo hicho
Dholuo,Swahili,Adwa gero oda machiegni,Nataka kujenga nyumba yangu karibuni 
Dholuo,Swahili,"etipo ma oketo embui mage mag twitter kod facebook, moluor odinga one katimo orako mag rieyo leche e dalane man buore nairobi bang kane osegole eod thieth.",Katika picha alizoweka kwenye mitandao ya kijamii Mheshimiwa Odinga ameonekana akifanya mazoezi baada ya kutoka hospitalini katika makaazi yake jijini Nairobi
Dholuo,Swahili,"Kadipo ni oboke mar penjo opogi e tieng'ma opogore opogore, dwarore ni mondo ine ni tieng' koda tieng' nigi ler machuok ewi thuon wach koda dwarone. ",Ikiwa hojaji ina masehemu mbalimbali basi hakikisha kila sehemu ina maelezo fupi yanayoleza kuhusu kiini na malengo yake kuitambulisha. 
Dholuo,Swahili,"Kata mana jatend migawo mar rito alwora mar piny, bende mor ahinya gi muya maler ma wayudo e skundwa.",Hata waziri wa mazingira akija shuleni kwetu huvutiwa na hewa safi.
Dholuo,Swahili,naleko ni ibiro oma,Niliota ulikuja kunichukua.
Dholuo,Swahili,Miya alofo piero angwen.,Nifaidie harubaini elfu.
Dholuo,Swahili,Kendo abiro tiyo koda jogo mabiro yudo e kambi ageno ni kwayo na ibiro rwako. ,Pia tutafanya kazi pamoja na wale ambao nitawapata kwenye kiwanda hicho natumai ombi langu litachukuliwa. 
Dholuo,Swahili,Achiel kuom kuondego iluongo ni Madi.,Moja ya vituo vipya vya mijini huitwa Madi.
Dholuo,Swahili,kata kamano ne ok obadho kata chuno Liwazo. ,Liwazo hata hivyo hakuwa na haja. 
Dholuo,Swahili,Adhi doyo kawuono,Naenda kupalilia leo
Dholuo,Swahili,"Ne en ng'at mohero ahinya tuke mag drama, kendo ne en gi lony e yore mang'eny.",Alikuwa mja  mtanashati wa kadhi ya kuigiza ambapo alipaa na kupaa kisanaa.
Dholuo,Swahili,Akwayo jo ohala mondo owe chido alwora.,Naomba watu wa sokoni waache kuchafua mazingira.
Dholuo,Swahili,kanyo emane okalo kendo yudo thuolo mar donjo e mbalariany mane chiwo tiegruok mar jo lweny koda tiyo ne piny.  ,Hapo ndipo waliofuzu kujiunga na chou vyuo vikuu walipopewa mafunzo ya kijeshi na huduma kwa nchi yao. 
Dholuo,Swahili,Gach reruno dhi kure?,Hilo gari la moshi linaelekea wapi?
Dholuo,Swahili,Weuru wadhi nyime jiwore ng'ato ka ng'ato kuomwa mondo omi walos alworawa obed maber.,Tuendelee kuhimizana kuhusu umuhimu wa kutengeneza mazingira yetu.
Dholuo,Swahili,Ne okong'eyo kama Alua koda yuore ne nitiere e seche go. ,"Hakujua Alua na shemejiye,  walikuwa wapi nyakati hizo. "
Dholuo,Swahili,Mi jopuonj gi tee luor,Heshimu walimu wako wote 
Dholuo,Swahili,"Kane gi penje, noduoko gi ni apilo ma okichamo to lungi nang'o?","Alipoulizwa alijibu ""Pilipili usioila yakuashiani ?"
Dholuo,Swahili,Paro mar dhano ok en gimoro amora kata gimoro to okonyal paro gik moko ma ochuno. ,Fikira za mtu si chochote si lolote iwapo haziweki kumbukumbu ya mambo muhimu. 
Dholuo,Swahili,"Kifuja to ne opondo kaluwore koda lipot mar Caro mane ofwenyo weche moko manyien, weche mane nyalo konyo Kijasiri mondo owuog e od twech. ",Kifuja alikuwa majifichoni kufuatia ripoti ya Caro iliyotoa uvumbuzi kemkem;   uvumbuzi ambao ungemtoa Kijasiri ndani. 
Dholuo,Swahili,"Machielo en buono mantie e kind chwo gi mon. Sama ji manyo tich, jadadhok owachone miyo ni odwaro nindo kode mondo giyud tich, to ka otamore, to itwome  tich.","Nyingine ni ufisadi wa jinsia fulani, wakati wa mahojiano, wanawake hawa huambiwa na mhoji kutaka kufanya mapenzi na yeye ili apate kazi na akikana kufanya kitendo hicho, wanawake hawa hukosa kazi."
Dholuo,Swahili,Jogo malando ni jatend pinyno Amani nikod tuo mar korona.,Kuna baadhi ya wananchi wa Tanzania wanaotangaza kuwa Magufuli ana virusi vya korona
Dholuo,Swahili,"Kaluwore koda pache, siro mr dongruok en og'anda mayudo chiemo, loyo tuoche, pidho nyithide kendo miyi gi puonj ma owinjore mag piny kendo golo akwede machalo kaka mmag lemo koda kido. ","Kulingana naye,  kilele cha ukomavu kisiasa au kiuchumi ni jamii iliyoshiba,  iliyoshinda magonjwa,  inayolea watoto wake na kuwapa maadili ya kitaifa na kuangamiza chembechembe zote za kikabila,  dini au rangi. "
Dholuo,Swahili,Buok nomako Maneja. ,"Butwaa, ilimpiga meneja. "
Dholuo,Swahili,Kech nego oganda piny,Njaa inaua wananchi 
Dholuo,Swahili,"Chieng ' moro ka ne wan e skul, ne nitie nyithindo moko ma ne ok winj japuonj ahinya. Kinde duto kane giwinjo japuonj ka wuoyo, ne gijare mana ka gima ne en mana ng'at ma nono.","Siku moja tulipokuwa shuleni, wanafunzi walikuwa watovu wa nidhamu sana Wakati wowote walipokuwa wakimskia mwalimu akiongea, wanichukulia kimchezo mchezo, hawakuskia la mwadhini wala mteka maji msinitini."
Dholuo,Swahili,"Ka wan gi chenro maber mar gero alworawa, wanyalo rito alworawa.","Kuwepo kwa miundo msingi bora, tunaweza kuhifadhi mazingira ya nchi yetu."
Dholuo,Swahili,Ka mar wadu to ber,Kama ni ya mwenzako ni mzuri
Dholuo,Swahili,Nochako yungni mana ka yie ma apaka goyo.,Alianza kuyumbayumba kama chombo kilichodungiliwa kwa manowari.
Dholuo,Swahili,Lewe lit ne okayo nyoro.,Ulimi wake ni chungu aliuma jana.
Dholuo,Swahili,"Dwarore ni ibed maler e yo ma kamano, ka irudho kaki pile pile gokinyi, lwokori pile pile, lwoko lweti bang' mulo gik mopogore opogore mondo omi icham chiemo moromo.","Unafaa kuwa msafi kwa njia hii, unafaa kupiga mswaki kila asubuhi, kuoga mwili wako kila siku, kunawa mikono kila unaposhika vitu tofauti tofauti ili ukule maamkuli."
Dholuo,Swahili,Bange dende nolosore.,Kisha siha ikamponyoka
Dholuo,Swahili,Gone oriti jogi,Pigia hawa kwaheri
Dholuo,Swahili,En ng'awa manyalo weyo richo ka ok en Ruoth Nyasasaye?,Na nani anayeghufuria dhambi isipokuwa Mwenyezi Mungu?
Dholuo,Swahili,Jakony be koro ool,Msaidizi pia sasa amechoka
Dholuo,Swahili,"Bange onogo miyono ne ochak ooro picha moro machielo ne min mare kane otueye kod tol kendo ne idwaro 30,000 ekane inyalo weye thuolo ka pala bednde ne oketi machiegni kode.",Baadaye clea alituma picha kwa mamake akiwa amefungwa kwa kamba na kisu kando yake elfu thelathini ilikakikana akisema elfu thelathini ilitakikana ili aachiliwe huru.
Dholuo,Swahili,Ne achamo chiemo mokinyi kama oting'o nyaka maembe mochiek. ,Nilikibwakia kiamshakinywa kilichokuwa kimenoga mathalani embe boribo. 
Dholuo,Swahili,Piny medo mana ridore,Maisha yanazidi tu kukua ngumu
Dholuo,Swahili,"Notetni ka it yien mayamo fwadho, chunya ne gore mana sa moket ewi mesa, dhuondcha nopenje mar ariyo ng'ama en mane ketho bungu ne. ",Alitetemeka kama tawi lipeperushwalo na upepo moyo wake ulimdunda ndu ndu ndu kama saa kweche mezaniJoka lile lilimuuliza kwa mara ya pili kwa kawa yeye alikuwa nani aliyekuwa akiharibu msitu wake
Dholuo,Swahili,"Ka omakwa, ibiro ng'adnwa bura mana kaka raia mamoko, kata bed mana ni polise ema ng'adonwa bura.","Tunapotiwa mbaroni, tutahukumiwa kama raia mwingine yeyote bila kujali kuwa siri ni maafisa wa polisi."
Dholuo,Swahili,Wek chalo okuodo omera.,Wacha kuwa kupe utadharauliwa.
Dholuo,Swahili,Mary kel na pigno kae sani,Mary niletee hayo maji hapa saa hii 
Dholuo,Swahili,Namba mar simo,nambari ya simu 
Dholuo,Swahili,EN WACH MA WIYA OK NYAL WILGO NGANG'!,Hauchi hauchi huwa.
Dholuo,Swahili,Asenindo maaol ,Nimelala hadi nikachoka 
Dholuo,Swahili,"Bende, dhano koda le nyalo ketho pi.",Maji pia huweza kuchafuliwa na binadamu na pia wanyama.
Dholuo,Swahili,Be idak maber kode?,"Je, unaishi vyema naye?"
Dholuo,Swahili,Lum en chiemb dhiang’,Nyasi ni chakula cha ng'ombe.
Dholuo,Swahili,aseol bedo dichuo.bang' wacho kamano Haji ne ouso ni Rashid aloth. ne gigoyo mbaka mang'eny ka giwacho kaka ngima ne obedo nigi matek  to ne gi kalo pe j,"Nimechoka kuwa mwanaume  Baada ya kusema hayo Haji alimuuzia mboga Rashid, walipiga soga nyingi  huku wakielezana jinsi maisha yalivyowapiga dafrao licha ya ufanisi wao  masomoni."
Dholuo,Swahili,"Moko kuom yore wuoth gin Yie, Nyamburko,Reru to gi mamoko.","Baadhi ya mbinu za uchukuzi ni meli, magari , reli na zenginezo."
Dholuo,Swahili,An ok adwa dhii sikul kawuono,Mimi sitaki kuenda shuleni leo 
Dholuo,Swahili,"Adier, Nangeyo ni kama ber nitie e kama kwe nitie. Mashaka nomako chunye gi lit kendo rem malich. ","Malizia ---Hakika,  niliamini kuwa penye urembo ndipo penye ulimbo PENYE UREMBO NDIPO PENYE ULIMBO    Mashaka alijishika tama kwa uchungu na masikitiko makuu. "
